,CloseTime,OpenPrice,HighPrice,LowPrice,ClosePrice,Volume,NA
385,2022-12-19 18:00:00,15660,15660,15550,15611,21.73213128,339143.03148371
386,2022-12-19 19:00:00,15611,15653,15569,15578,12.03746243,188005.91607605
387,2022-12-19 20:00:00,15578,15625,15570,15596,7.33922126,114419.96022533
388,2022-12-19 21:00:00,15601,15651,15587,15645,16.64650219,260162.64032059
389,2022-12-19 22:00:00,15637,15681,15626,15627,12.5274213,196032.60731449
390,2022-12-19 23:00:00,15627,15643,15353,15447,40.53129245,626716.03888369
391,2022-12-20 00:00:00,15460,15500,15425,15486,5.78431851,89438.97841959
392,2022-12-20 01:00:00,15477,15531,15457,15520,7.77271116,120434.10810734
393,2022-12-20 02:00:00,15520,15633,15502,15615,15.24048515,237611.09959843
394,2022-12-20 03:00:00,15615,15830,15588,15731,36.50046516,574356.16158711
395,2022-12-20 04:00:00,15730,15820,15674,15752,12.73184964,200318.39898124
396,2022-12-20 05:00:00,15755,15875,15718,15816,16.49937599,260796.15418015
397,2022-12-20 06:00:00,15816,15866,15797,15847,11.85472274,187440.46369577
398,2022-12-20 07:00:00,15842,15881,15806,15869,11.54324051,182884.02268312
399,2022-12-20 08:00:00,15879,15883,15810,15824,62.15527072,984009.96485629
400,2022-12-20 09:00:00,15824,15825,15787,15808,13.52442593,213768.79763089
401,2022-12-20 10:00:00,15808,15835,15794,15804,16.6298799,263025.10546649
402,2022-12-20 11:00:00,15806,15821,15774,15783,16.849264,266221.93859823
403,2022-12-20 12:00:00,15784,15845,15774,15793,10.04120875,158689.77485997
404,2022-12-20 13:00:00,15791,15851,15790,15842,14.48787434,229148.39527576
405,2022-12-20 14:00:00,15843,15874,15814,15814,14.92260609,236512.69753232
406,2022-12-20 15:00:00,15818,15956,15745,15896,42.43988396,673687.88475994
407,2022-12-20 16:00:00,15882,15999,15876,15902,42.99199146,685122.26749046
408,2022-12-20 17:00:00,15905,15918,15788,15830,24.12604367,382112.10005851
409,2022-12-20 18:00:00,15830,15848,15804,15841,11.4536769,181208.02197241
410,2022-12-20 19:00:00,15836,15882,15811,15874,15.56632569,246782.8492397
411,2022-12-20 20:00:00,15879,15932,15877,15910,7.96006429,126562.66871561
412,2022-12-20 21:00:00,15911,15934,15864,15883,17.13190459,272416.11463284
413,2022-12-20 22:00:00,15878,15898,15846,15885,9.25911385,146876.19894328
414,2022-12-20 23:00:00,15883,15903,15858,15875,6.0253668,95676.48414734
415,2022-12-21 00:00:00,15874,15920,15874,15907,4.00627569,63699.41097836
416,2022-12-21 01:00:00,15897,15926,15832,15854,12.2714909,194841.04981733
417,2022-12-21 02:00:00,15860,15888,15844,15879,2.46110199,39041.00301615
418,2022-12-21 03:00:00,15875,15887,15848,15872,1.84153513,29230.22478963
419,2022-12-21 04:00:00,15869,15872,15824,15860,8.97255001,142269.0423072
420,2022-12-21 05:00:00,15858,15860,15826,15829,10.42864976,165230.55521899
421,2022-12-21 06:00:00,15829,15871,15821,15855,3.42251824,54247.82620775
422,2022-12-21 07:00:00,15853,15873,15850,15858,5.40486186,85726.61496732
423,2022-12-21 08:00:00,15854,15862,15816,15819,47.73839101,755593.58329955
424,2022-12-21 09:00:00,15817,15873,15801,15851,28.44252963,449926.71229561
425,2022-12-21 10:00:00,15852,15900,15846,15888,21.83693481,346710.40080975
426,2022-12-21 11:00:00,15889,15895,15870,15874,15.61516369,248022.2679032
427,2022-12-21 12:00:00,15876,15910,15867,15904,8.29720421,131785.77915245
428,2022-12-21 13:00:00,15904,15907,15833,15836,29.75290875,472002.93667684
429,2022-12-21 14:00:00,15832,15850,15808,15844,16.41003632,259710.81592641
430,2022-12-21 15:00:00,15847,15925,15780,15819,20.38289412,323585.79233186
431,2022-12-21 16:00:00,15829,15879,15813,15879,17.85270432,282908.75965907
432,2022-12-21 17:00:00,15879,15886,15825,15830,6.29644817,99842.84222226
433,2022-12-21 18:00:00,15829,15861,15817,15855,16.79709804,266199.49019096
434,2022-12-21 19:00:00,15853,15872,15808,15814,15.83713168,250859.35865536
435,2022-12-21 20:00:00,15814,15817,15759,15778,12.29780356,194327.89024525
436,2022-12-21 21:00:00,15775,15802,15761,15802,8.30690143,131105.90710923
437,2022-12-21 22:00:00,15805,15822,15792,15821,4.50070106,71154.72761849
438,2022-12-21 23:00:00,15828,15828,15793,15804,3.47473211,54912.46660091
439,2022-12-22 00:00:00,15795,15862,15792,15857,9.52596148,150540.80848196
440,2022-12-22 01:00:00,15857,15880,15839,15873,2.0087922,31845.33069324
441,2022-12-22 02:00:00,15869,15869,15817,15820,2.47190817,39164.59516521
442,2022-12-22 03:00:00,15817,15850,15817,15846,3.99487005,63208.15231691
443,2022-12-22 04:00:00,15847,15852,15821,15828,1.62264329,25703.9594376
444,2022-12-22 05:00:00,15829,15839,15815,15815,2.09420028,33143.48418105
445,2022-12-22 06:00:00,15813,15813,15792,15797,2.37607506,37544.54456388
446,2022-12-22 07:00:00,15795,15796,15764,15783,2.56997813,40535.16182714
447,2022-12-22 08:00:00,15777,15814,15763,15806,38.63369279,609449.87419729
448,2022-12-22 09:00:00,15808,15833,15785,15831,59.4560673,939265.82463536
449,2022-12-22 10:00:00,15828,15851,15812,15822,13.83926655,219007.8904148
450,2022-12-22 11:00:00,15824,15832,15804,15820,19.22005546,304024.04819629
451,2022-12-22 12:00:00,15820,15857,15819,15849,24.73911935,391569.4437605
452,2022-12-22 13:00:00,15849,15855,15803,15803,17.25296946,273119.89414135
453,2022-12-22 14:00:00,15803,15830,15773,15809,17.01986404,268987.25692065
454,2022-12-22 15:00:00,15809,15816,15696,15716,36.42339606,573285.49671659
455,2022-12-22 16:00:00,15716,15749,15665,15679,55.17614041,866675.03443209
456,2022-12-22 17:00:00,15678,15729,15664,15726,13.10419814,205796.54995527
457,2022-12-22 18:00:00,15723,15734,15653,15672,24.95587269,391608.21173672
458,2022-12-22 19:00:00,15672,15703,15651,15702,11.03969116,173087.68548813
459,2022-12-22 20:00:00,15703,15745,15697,15722,22.01774823,346138.06709739
460,2022-12-22 21:00:00,15725,15882,15711,15830,34.76470246,548906.05898207
461,2022-12-22 22:00:00,15829,15877,15826,15843,22.39435787,355091.2018072
462,2022-12-22 23:00:00,15845,15884,15833,15847,6.41991579,101776.1540301
463,2022-12-23 00:00:00,15847,15871,15844,15860,5.16845158,81970.27712361
464,2022-12-23 01:00:00,15856,15865,15825,15838,2.25799464,35767.29491586
465,2022-12-23 02:00:00,15841,15849,15833,15836,1.78395373,28258.80829484
466,2022-12-23 03:00:00,15836,15880,15817,15875,8.9316372,141533.48292319
467,2022-12-23 04:00:00,15873,15900,15853,15860,29.8130018,473848.59514875
468,2022-12-23 05:00:00,15860,15872,15840,15871,1.73661706,27534.60680462
469,2022-12-23 06:00:00,15869,15881,15853,15860,1.52880325,24252.27651868
470,2022-12-23 07:00:00,15859,15881,15849,15870,4.4204118,70130.71890842
471,2022-12-23 08:00:00,15872,15876,15839,15841,7.14775693,113342.15114303
472,2022-12-23 09:00:00,15836,15869,15824,15867,18.59203092,294658.52461331
473,2022-12-23 10:00:00,15863,15881,15848,15868,12.09170559,191869.54707449
474,2022-12-23 11:00:00,15868,15899,15858,15878,33.55199418,532845.42123457
475,2022-12-23 12:00:00,15876,15877,15853,15863,15.61139807,247681.06805631
476,2022-12-23 13:00:00,15860,15898,15854,15879,21.22941935,336893.58193989
477,2022-12-23 14:00:00,15880,15912,15786,15870,73.85574587,1172664.27912406
478,2022-12-23 15:00:00,15870,15870,15806,15819,44.21015002,700476.91272971
479,2022-12-23 16:00:00,15815,15888,15805,15854,16.27755929,258003.12935378
480,2022-12-23 17:00:00,15854,15858,15829,15836,6.7200641,106459.78334326
481,2022-12-23 18:00:00,15835,15859,15835,15851,6.45015601,102197.05127663
482,2022-12-23 19:00:00,15851,15867,15847,15860,5.5176024,87499.38892173
483,2022-12-23 20:00:00,15864,15877,15851,15855,4.17595354,66259.50203045
484,2022-12-23 21:00:00,15855,15860,15819,15828,5.58387541,88456.5250938
485,2022-12-23 22:00:00,15826,15838,15805,15827,5.00742693,79243.38278188
486,2022-12-23 23:00:00,15826,15831,15784,15794,3.85095176,60850.71390249
487,2022-12-24 00:00:00,15793,15803,15780,15787,3.92297829,61947.79299748
488,2022-12-24 01:00:00,15787,15820,15784,15811,5.23342963,82739.75460661
489,2022-12-24 02:00:00,15811,15829,15804,15819,3.24496942,51317.50601576
490,2022-12-24 03:00:00,15816,15836,15811,15836,2.00803408,31783.30401446
491,2022-12-24 04:00:00,15835,15848,15833,15848,1.90605357,30196.31739495
492,2022-12-24 05:00:00,15848,15848,15831,15831,2.05971501,32623.61333423
493,2022-12-24 06:00:00,15831,15831,15815,15831,1.82851746,28933.35471608
494,2022-12-24 07:00:00,15830,15831,15818,15828,1.17291342,18561.84097623
495,2022-12-24 08:00:00,15825,15858,15818,15855,6.07961233,96243.98048086
496,2022-12-24 09:00:00,15855,15855,15836,15843,2.44983842,38821.42539125
497,2022-12-24 10:00:00,15837,15854,15828,15841,4.06366705,64368.65557613
498,2022-12-24 11:00:00,15835,15839,15830,15832,3.62721703,57438.50675771
499,2022-12-24 12:00:00,15832,15839,15828,15832,4.02089363,63666.28014736
500,2022-12-24 13:00:00,15831,15835,15823,15827,4.94040321,78188.02840528
501,2022-12-24 14:00:00,15825,15833,15822,15825,6.0478816,95712.7732836
502,2022-12-24 15:00:00,15825,15842,15821,15838,4.72977899,74864.89226952
503,2022-12-24 16:00:00,15836,15843,15836,15841,2.77818931,44006.04957906
504,2022-12-24 17:00:00,15839,15843,15826,15841,2.74645299,43496.9356961
505,2022-12-24 18:00:00,15841,15844,15831,15842,2.38308467,37743.78220057
506,2022-12-24 19:00:00,15841,15845,15832,15840,3.04440185,48219.2001321
507,2022-12-24 20:00:00,15840,15856,15837,15841,3.32614168,52700.68462328
508,2022-12-24 21:00:00,15840,15843,15833,15841,2.72032587,43088.02576184
509,2022-12-24 22:00:00,15840,15850,15825,15826,3.23763475,51283.17827732
510,2022-12-24 23:00:00,15826,15838,15818,15828,4.88341569,77312.80947796
511,2022-12-25 00:00:00,15828,15848,15816,15835,5.23992835,82994.14109981
512,2022-12-25 01:00:00,15836,15841,15834,15841,2.50788634,39716.16205411
513,2022-12-25 02:00:00,15838,15845,15837,15842,1.09756463,17386.77937275
514,2022-12-25 03:00:00,15842,15843,15825,15829,2.96983452,47028.19198262
515,2022-12-25 04:00:00,15826,15839,15826,15837,1.69282823,26805.21357011
516,2022-12-25 05:00:00,15837,15837,15826,15830,2.77981566,44008.50207621
517,2022-12-25 06:00:00,15829,15840,15816,15835,5.50734505,87157.73436318
518,2022-12-25 07:00:00,15835,15837,15827,15836,0.91435576,14476.45235316
519,2022-12-25 08:00:00,15836,15836,15829,15829,1.43869213,22776.24517944
520,2022-12-25 09:00:00,15829,15838,15828,15835,1.38257134,21893.6084256
521,2022-12-25 10:00:00,15835,15843,15832,15841,2.67227554,42316.01120923
522,2022-12-25 11:00:00,15841,15841,15827,15832,2.37363452,37580.97565653
523,2022-12-25 12:00:00,15830,15833,15825,15832,4.46634988,70695.06857331
524,2022-12-25 13:00:00,15832,15832,15823,15826,3.54681544,56141.18654919
525,2022-12-25 14:00:00,15826,15829,15811,15821,5.75858116,91122.27127439
526,2022-12-25 15:00:00,15821,15836,15752,15835,13.37765407,211407.85182061
527,2022-12-25 16:00:00,15832,15850,15804,15806,6.00359435,95084.5914893
528,2022-12-25 17:00:00,15804,15823,15783,15821,4.24454643,67116.82951618
529,2022-12-25 18:00:00,15820,15823,15803,15803,3.41335149,53972.28166366
530,2022-12-25 19:00:00,15802,15809,15787,15791,3.56589388,56349.59932022
531,2022-12-25 20:00:00,15790,15807,15752,15803,5.73576651,90444.11330557
532,2022-12-25 21:00:00,15803,15807,15779,15783,4.37887912,69164.07314433
533,2022-12-25 22:00:00,15779,15850,15777,15834,3.1387322,49608.35369186
534,2022-12-25 23:00:00,15834,15850,15828,15837,8.25228343,130687.46550096
535,2022-12-26 00:00:00,15837,15850,15829,15844,2.16633815,34312.70041833
536,2022-12-26 01:00:00,15839,15846,15826,15846,9.87949562,156441.31933611
537,2022-12-26 02:00:00,15848,15875,15846,15869,1.96231615,31111.81034557
538,2022-12-26 03:00:00,15869,15902,15869,15902,26.76835136,425390.61033494
539,2022-12-26 04:00:00,15898,15902,15884,15899,1.83713258,29199.85607389
540,2022-12-26 05:00:00,15902,15914,15873,15879,3.27973743,52132.62771677
541,2022-12-26 06:00:00,15884,15886,15855,15856,4.51915842,71691.94107751
542,2022-12-26 07:00:00,15852,15865,15847,15847,7.03275724,111531.63077079
543,2022-12-26 08:00:00,15848,15849,15834,15842,3.26586524,51736.98231635
544,2022-12-26 09:00:00,15841,15850,15831,15845,3.16047972,50063.75885839
545,2022-12-26 10:00:00,15841,15846,15828,15828,8.45323298,133887.79180844
546,2022-12-26 11:00:00,15827,15851,15822,15837,10.58630345,167680.47634423
547,2022-12-26 12:00:00,15837,15864,15833,15853,9.81299765,155564.73040237
548,2022-12-26 13:00:00,15854,15859,15835,15851,47.09678924,746397.56499116
549,2022-12-26 14:00:00,15852,15852,15824,15829,4.25130101,67324.08242574
550,2022-12-26 15:00:00,15827,15834,15818,15828,3.57420136,56569.20152728
551,2022-12-26 16:00:00,15828,15831,15791,15801,8.27707958,130841.39299293
552,2022-12-26 17:00:00,15801,15832,15795,15831,4.34868602,68781.61548381
553,2022-12-26 18:00:00,15831,15832,15815,15825,3.44867086,54577.69796118
554,2022-12-26 19:00:00,15822,15831,15806,15807,5.00892862,79226.24446791
555,2022-12-26 20:00:00,15806,15844,15802,15830,4.88659934,77337.24356394
556,2022-12-26 21:00:00,15826,15835,15819,15826,5.74601806,90929.90994781
557,2022-12-26 22:00:00,15823,15831,15811,15814,13.49458847,213544.37244684
558,2022-12-26 23:00:00,15812,15827,15809,15820,4.35936665,68961.19769046
559,2022-12-27 00:00:00,15820,15899,15805,15884,12.88602353,204219.91178918
560,2022-12-27 01:00:00,15884,15932,15824,15835,3.706512,58887.31287509
561,2022-12-27 02:00:00,15836,15847,15821,15824,1.82742486,28927.40168313
562,2022-12-27 03:00:00,15824,15850,15812,15825,10.51447641,166405.46308756
563,2022-12-27 04:00:00,15824,15841,15814,15831,4.82418582,76308.37909527
564,2022-12-27 05:00:00,15835,15839,15821,15824,5.17354508,81880.83298901
565,2022-12-27 06:00:00,15828,15831,15790,15793,25.7082849,406730.879185
566,2022-12-27 07:00:00,15792,15807,15780,15807,3.89588594,61526.36901361
567,2022-12-27 08:00:00,15807,15820,15793,15820,4.16601345,65849.77705576
568,2022-12-27 09:00:00,15821,15828,15797,15807,5.55757204,87907.94514929
569,2022-12-27 10:00:00,15800,15832,15773,15817,21.8056641,344611.30955017
570,2022-12-27 11:00:00,15816,15830,15787,15794,8.99276102,142114.29601112
571,2022-12-27 12:00:00,15792,15795,15751,15774,17.74172976,279809.49997553
572,2022-12-27 13:00:00,15773,15804,15766,15795,18.01144372,284217.52298889
573,2022-12-27 14:00:00,15795,15832,15792,15813,14.79880364,233938.06872898
574,2022-12-27 15:00:00,15812,15839,15748,15769,28.61817748,451814.76079521
575,2022-12-27 16:00:00,15764,15792,15741,15763,19.63993128,309685.4868524
576,2022-12-27 17:00:00,15763,15766,15721,15731,8.50083049,133788.25548238
577,2022-12-27 18:00:00,15730,15745,15620,15665,17.83466584,279805.43354455
578,2022-12-27 19:00:00,15665,15668,15600,15610,7.64528585,119525.0871142
579,2022-12-27 20:00:00,15609,15669,15586,15667,10.72565277,167750.29753439
580,2022-12-27 21:00:00,15669,15677,15643,15649,3.15055022,49337.8500214
581,2022-12-27 22:00:00,15649,15690,15640,15684,5.87281717,91938.08372435
582,2022-12-27 23:00:00,15687,15688,15670,15674,3.4490702,54072.91159838
583,2022-12-28 00:00:00,15674,15706,15674,15695,2.21645863,34786.29578078
584,2022-12-28 01:00:00,15692,15724,15680,15689,2.79718809,43905.44765323
585,2022-12-28 02:00:00,15694,15722,15659,15681,2.34164852,36709.29021863
586,2022-12-28 03:00:00,15684,15694,15667,15679,1.74534017,27364.41771858
587,2022-12-28 04:00:00,15677,15682,15560,15645,23.18339504,362394.9574427
588,2022-12-28 05:00:00,15643,15660,15632,15650,18.67907512,292160.79647079
589,2022-12-28 06:00:00,15646,15650,15565,15578,4.34805049,67888.67356063
590,2022-12-28 07:00:00,15575,15591,15566,15589,4.10438905,63952.69709459
591,2022-12-28 08:00:00,15591,15625,15591,15625,3.59762096,56174.73621223
592,2022-12-28 09:00:00,15625,15638,15607,15627,23.50581257,367226.38783492
593,2022-12-28 10:00:00,15625,15659,15624,15647,18.32562288,286631.7818824
594,2022-12-28 11:00:00,15647,15668,15635,15663,33.68554257,527203.38259892
595,2022-12-28 12:00:00,15663,15665,15638,15651,13.65903195,213802.47499405
596,2022-12-28 13:00:00,15649,15661,15621,15628,10.58722114,165530.02885608
597,2022-12-28 14:00:00,15627,15649,15625,15634,13.95106348,218129.95225285
598,2022-12-28 15:00:00,15636,15699,15611,15691,13.48072969,210918.24155315
599,2022-12-28 16:00:00,15691,15735,15595,15595,19.93727825,311917.39637229
600,2022-12-28 17:00:00,15594,15640,15582,15617,16.59863506,259162.72472972
601,2022-12-28 18:00:00,15617,15649,15608,15645,12.19754526,190651.477516
602,2022-12-28 19:00:00,15639,15663,15625,15651,16.93044449,264831.92434451
603,2022-12-28 20:00:00,15651,15659,15616,15619,15.08267096,235848.01844402
604,2022-12-28 21:00:00,15619,15643,15611,15636,10.34430803,161689.52086363
605,2022-12-28 22:00:00,15634,15634,15521,15564,22.11590451,344150.75988518
606,2022-12-28 23:00:00,15564,15573,15518,15554,12.98706848,201884.79669545
607,2022-12-29 00:00:00,15551,15571,15547,15557,9.99201423,155481.20812453
608,2022-12-29 01:00:00,15556,15600,15556,15584,10.87037417,169273.71391303
609,2022-12-29 02:00:00,15588,15588,15557,15563,9.70132338,150986.6533911
610,2022-12-29 03:00:00,15550,15563,15511,15554,14.50150516,225352.44057802
611,2022-12-29 04:00:00,15553,15576,15548,15573,5.29489169,82383.98232063
612,2022-12-29 05:00:00,15573,15600,15560,15588,15.70096728,244785.15363625
613,2022-12-29 06:00:00,15587,15594,15570,15590,2.47941496,38633.36966348
614,2022-12-29 07:00:00,15591,15606,15583,15592,5.34638867,83373.53166816
615,2022-12-29 08:00:00,15593,15594,15563,15572,16.0655569,250254.08102634
616,2022-12-29 09:00:00,15571,15580,15520,15537,14.15082992,219811.36648992
617,2022-12-29 10:00:00,15535,15614,15532,15566,16.10397347,250637.40789311
618,2022-12-29 11:00:00,15566,15608,15566,15604,27.48054609,428263.1013578
619,2022-12-29 12:00:00,15604,15618,15583,15584,19.72265907,307685.55888607
620,2022-12-29 13:00:00,15588,15601,15569,15589,25.74990333,401235.30090407
621,2022-12-29 14:00:00,15590,15621,15573,15589,27.02608609,421551.22619302
622,2022-12-29 15:00:00,15590,15617,15568,15611,73.44096189,1144938.14759237
623,2022-12-29 16:00:00,15611,15634,15567,15569,27.40177831,427486.09530631
624,2022-12-29 17:00:00,15569,15602,15562,15583,14.57886064,227150.08923436
625,2022-12-29 18:00:00,15582,15586,15541,15547,10.07215267,156773.73449097
626,2022-12-29 19:00:00,15546,15573,15541,15573,7.53292007,117170.92164851
627,2022-12-29 20:00:00,15574,15580,15541,15550,10.84038711,168686.36901974
628,2022-12-29 21:00:00,15551,15559,15515,15553,7.54504174,117290.53390525
629,2022-12-29 22:00:00,15554,15572,15544,15557,5.82379314,90598.02369913
630,2022-12-29 23:00:00,15560,15592,15557,15577,4.82852853,75199.228856
631,2022-12-30 00:00:00,15581,15611,15574,15601,6.0803673,94843.39498611
632,2022-12-30 01:00:00,15601,15605,15574,15581,22.65484244,353042.32048361
633,2022-12-30 02:00:00,15581,15592,15566,15570,3.19573193,49775.72886078
634,2022-12-30 03:00:00,15572,15587,15557,15566,6.64429359,103455.31851254
635,2022-12-30 04:00:00,15575,15577,15553,15566,1.64526543,25610.28996115
636,2022-12-30 05:00:00,15566,15582,15561,15582,1.33030682,20708.50756708
637,2022-12-30 06:00:00,15575,15578,15504,15541,4.81014518,74774.16195772
638,2022-12-30 07:00:00,15541,15556,15524,15532,3.05680944,47515.7236333
639,2022-12-30 08:00:00,15531,15532,15435,15470,31.06926587,481071.71150147
640,2022-12-30 09:00:00,15467,15473,15432,15458,15.13515381,233809.58643663
641,2022-12-30 10:00:00,15457,15498,15457,15488,15.50030927,239919.91408441
642,2022-12-30 11:00:00,15488,15489,15442,15448,13.29245455,205624.41146045
643,2022-12-30 12:00:00,15448,15448,15424,15441,21.40937545,330464.98974655
644,2022-12-30 13:00:00,15441,15447,15420,15441,32.50366139,501662.9762612
645,2022-12-30 14:00:00,15441,15467,15422,15425,26.54634249,410250.9029385
646,2022-12-30 15:00:00,15420,15448,15305,15351,43.57036346,669834.29016905
647,2022-12-30 16:00:00,15349,15526,15344,15507,32.10985168,496992.06967902
648,2022-12-30 17:00:00,15508,15517,15456,15462,43.23907262,669683.09434487
649,2022-12-30 18:00:00,15461,15463,15415,15425,58.9484097,910145.38928743
650,2022-12-30 19:00:00,15428,15477,15423,15472,37.60318779,580772.84212868
651,2022-12-30 20:00:00,15472,15480,15439,15444,27.23623674,421223.3854989
652,2022-12-30 21:00:00,15442,15473,15441,15471,12.87251643,198913.33465081
653,2022-12-30 22:00:00,15476,15550,15476,15489,26.7548656,415000.63980196
654,2022-12-30 23:00:00,15486,15494,15479,15479,7.65190163,118484.18865255
655,2022-12-31 00:00:00,15483,15512,15472,15505,6.27030797,97151.94302337
656,2022-12-31 01:00:00,15505,15509,15479,15479,2.96262235,45897.56307181
657,2022-12-31 02:00:00,15476,15479,15462,15467,2.63292146,40731.85062836
658,2022-12-31 03:00:00,15467,15475,15457,15475,2.83723616,43876.4029848
659,2022-12-31 04:00:00,15472,15473,15448,15451,2.99068007,46250.23832755
660,2022-12-31 05:00:00,15450,15452,15436,15451,5.79817497,89535.18679758
661,2022-12-31 06:00:00,15451,15459,15438,15440,2.46845206,38128.64637501
662,2022-12-31 07:00:00,15439,15455,15438,15446,2.14456683,33128.22026269
663,2022-12-31 08:00:00,15447,15464,15442,15463,3.69455062,57093.16994863
664,2022-12-31 09:00:00,15462,15479,15453,15458,3.84889575,59511.14310324
665,2022-12-31 10:00:00,15455,15456,15442,15451,8.27574459,127863.51953739
666,2022-12-31 11:00:00,15450,15468,15450,15464,4.56886368,70623.75172657
667,2022-12-31 12:00:00,15464,15479,15464,15471,6.24507901,96618.81820887
668,2022-12-31 13:00:00,15471,15484,15455,15479,5.98206951,92516.52552142
669,2022-12-31 14:00:00,15478,15498,15476,15498,8.0573342,124807.68704303
670,2022-12-31 15:00:00,15498,15535,15483,15495,28.46357277,441255.89669958
671,2022-12-31 16:00:00,15486,15522,15486,15487,4.07582037,63173.42366602
672,2022-12-31 17:00:00,15493,15500,15484,15495,23.66668558,366698.35048194
673,2022-12-31 18:00:00,15491,15493,15472,15476,3.18403473,49286.97108232
674,2022-12-31 19:00:00,15476,15485,15463,15467,8.53453722,132030.30827092
675,2022-12-31 20:00:00,15467,15472,15451,15454,11.18995913,172980.56791873
676,2022-12-31 21:00:00,15456,15457,15450,15450,1.86005104,28741.84826412
677,2022-12-31 22:00:00,15450,15453,15430,15432,3.58464281,55349.03660046
678,2022-12-31 23:00:00,15429,15446,15367,15400,9.05535327,139537.12346132
679,2023-01-01 00:00:00,15408,15435,15380,15428,4.81885652,74254.1581836
680,2023-01-01 01:00:00,15433,15433,15400,15418,2.48028605,38244.71188176
681,2023-01-01 02:00:00,15415,15438,15411,15435,2.5547103,39403.53216407
682,2023-01-01 03:00:00,15433,15445,15427,15435,0.99799735,15403.65462778
683,2023-01-01 04:00:00,15432,15432,15409,15423,0.85478182,13181.47048587
684,2023-01-01 05:00:00,15423,15423,15406,15409,1.089147,16790.00882827
685,2023-01-01 06:00:00,15412,15423,15404,15423,0.83116759,12808.36915134
686,2023-01-01 07:00:00,15420,15437,15420,15430,1.01866942,15717.61394715
687,2023-01-01 08:00:00,15430,15430,15394,15423,1.629017,25109.77171861
688,2023-01-01 09:00:00,15420,15424,15409,15412,8.99752061,138731.15947581
689,2023-01-01 10:00:00,15412,15439,15409,15439,3.67243524,56641.94262557
690,2023-01-01 11:00:00,15437,15448,15435,15444,3.3484024,51703.34176907
691,2023-01-01 12:00:00,15447,15456,15440,15456,3.47110828,53620.49771637
692,2023-01-01 13:00:00,15454,15470,15453,15461,3.12514165,48312.0598104
693,2023-01-01 14:00:00,15463,15465,15440,15448,3.97607535,61427.3480924
694,2023-01-01 15:00:00,15449,15458,15445,15445,3.12842241,48342.62294252
695,2023-01-01 16:00:00,15444,15454,15438,15454,5.0064115,77324.7045493
696,2023-01-01 17:00:00,15454,15473,15453,15459,7.90661199,122258.94595968
697,2023-01-01 18:00:00,15463,15479,15458,15470,5.59936658,86627.00127414
698,2023-01-01 19:00:00,15472,15495,15470,15481,9.6592612,149509.48932434
699,2023-01-01 20:00:00,15481,15503,15481,15489,16.69648496,258730.71011442
700,2023-01-01 21:00:00,15491,15515,15487,15502,7.92302324,122803.86510535
701,2023-01-01 22:00:00,15501,15510,15494,15504,14.39612569,223180.84938902
702,2023-01-01 23:00:00,15504,15513,15497,15510,82.75552185,1283115.44863281
703,2023-01-02 00:00:00,15510,15533,15508,15520,11.57477971,179604.7215249
704,2023-01-02 01:00:00,15517,15522,15486,15486,4.00248085,62075.70727786
705,2023-01-02 02:00:00,15481,15481,15456,15475,5.53746813,85665.01664527
706,2023-01-02 03:00:00,15475,15502,15473,15502,1.3743134,21286.40449642
707,2023-01-02 04:00:00,15499,15599,15497,15566,27.46038921,427894.85706231
708,2023-01-02 05:00:00,15567,15571,15526,15527,2.95151586,45906.60232229
709,2023-01-02 06:00:00,15529,15549,15521,15537,6.76210441,105019.96958228
710,2023-01-02 07:00:00,15535,15554,15532,15549,8.59898328,133654.47042498
711,2023-01-02 08:00:00,15549,15666,15545,15652,9.404303,146968.32933627
712,2023-01-02 09:00:00,15651,15692,15632,15648,13.8444819,216766.66938908
713,2023-01-02 10:00:00,15648,15655,15621,15641,17.13366565,267953.86169045
714,2023-01-02 11:00:00,15641,15670,15635,15650,14.36324688,224848.09708598
715,2023-01-02 12:00:00,15652,15652,15623,15644,12.77241456,199735.74499222
716,2023-01-02 13:00:00,15643,15651,15631,15637,13.94582184,218111.3235695
717,2023-01-02 14:00:00,15637,15638,15602,15617,21.79413668,340403.5008861
718,2023-01-02 15:00:00,15617,15636,15606,15635,10.57729471,165213.27784217
719,2023-01-02 16:00:00,15632,15684,15630,15670,8.75528377,137101.57225873
720,2023-01-02 17:00:00,15671,15685,15651,15665,25.02917843,392073.4844608
721,2023-01-02 18:00:00,15667,15673,15650,15653,5.02771221,78736.00566716
722,2023-01-02 19:00:00,15653,15667,15646,15659,16.384286,256586.9256668
723,2023-01-02 20:00:00,15659,15663,15642,15661,27.10386432,424273.88500266
724,2023-01-02 21:00:00,15660,15660,15638,15649,14.41585049,225544.13628857
725,2023-01-02 22:00:00,15646,15711,15642,15673,39.95302254,626331.00217335
726,2023-01-02 23:00:00,15672,15675,15616,15620,6.80227086,106462.74960237
727,2023-01-03 00:00:00,15620,15654,15583,15594,10.83905892,169380.28818324
728,2023-01-03 01:00:00,15589,15632,15583,15628,4.54660885,70950.40446243
729,2023-01-03 02:00:00,15625,15630,15596,15627,5.01149291,78239.40312848
730,2023-01-03 03:00:00,15624,15632,15586,15586,1.33726566,20873.58191582
731,2023-01-03 04:00:00,15582,15609,15579,15609,7.10042941,110727.87563312
732,2023-01-03 05:00:00,15607,15610,15583,15589,7.04587932,109871.86022142
733,2023-01-03 06:00:00,15589,15622,15585,15619,12.50921507,195127.09030236
